"","simveg","year","incomelevel"
"2934",91.7327057753698,"03-04","low"
"2935",83.5652803865198,"03-04","low"
"2936",110.066025249091,"03-04","low"
"2937",114.506903495611,"03-04","low"
"2938",93.7547190981697,"03-04","low"
"2939",100.344830998735,"03-04","low"
"2940",102.254623018202,"03-04","low"
"2941",101.54632417345,"03-04","low"
"2942",114.14876591502,"03-04","low"
"2943",129.889823371436,"03-04","low"
"2944",107.357915031908,"03-04","low"
"2945",93.9608026118855,"03-04","low"
"2946",114.092577085491,"03-04","low"
"2947",89.1833103665866,"03-04","low"
"2948",108.28073346817,"03-04","low"
"2949",136.420123262884,"03-04","low"
"2950",99.6521513145924,"03-04","low"
"2951",101.711661908452,"03-04","low"
"2952",88.1212087122198,"03-04","low"
"2953",76.1555079662147,"03-04","low"
"2954",117.304764718979,"03-04","low"
"2955",102.6244963762,"03-04","low"
"2956",80.142158087434,"03-04","low"
"2957",124.072423915521,"03-04","low"
"2958",61.1028202688354,"03-04","low"
"2959",97.1659776788142,"03-04","low"
"2960",84.6301316362798,"03-04","low"
"2961",97.0053596837643,"03-04","low"
"2962",89.8020474984224,"03-04","low"
"2963",86.912370498801,"03-04","low"
"2964",58.4942742615293,"03-04","low"
"2965",89.9968971983021,"03-04","low"
"2966",97.9928184304992,"03-04","low"
"2967",124.182404951067,"03-04","low"
"2968",114.834375277543,"03-04","low"
"2969",97.9945801190549,"03-04","low"
"2970",104.747647121179,"03-04","low"
"2971",98.5385403765475,"03-04","low"
"2972",148.639766193816,"03-04","low"
"2973",107.777695752944,"03-04","low"
"2974",96.9413562562927,"03-04","low"
"2975",105.399630760095,"03-04","low"
"2976",132.634078887879,"03-04","low"
"2977",87.1925725146223,"03-04","low"
"2978",81.9978344378855,"03-04","low"
"2979",102.286427514374,"03-04","low"
"2980",68.171526151002,"03-04","low"
"2981",96.2379007829044,"03-04","low"
"2982",60.3325508675362,"03-04","low"
"2983",118.52683569528,"03-04","low"
"2984",129.570446647724,"03-04","low"
"2985",128.254429737846,"03-04","low"
"2986",107.1634258951,"03-04","low"
"2987",76.5296638212859,"03-04","low"
"2988",97.0417707120278,"03-04","low"
"2989",113.003497924103,"03-04","low"
"2990",99.3288644958337,"03-04","low"
"2991",134.026460013305,"03-04","low"
"2992",104.892429690371,"03-04","low"
"2993",111.996055912675,"03-04","low"
"2994",116.852643316203,"03-04","low"
"2995",107.102183370874,"03-04","low"
"2996",136.754643209199,"03-04","low"
"2997",95.8633845249008,"03-04","low"
"2998",72.1004749477086,"03-04","low"
"2999",126.676785804345,"03-04","low"
"3000",164.589835475495,"03-04","low"
"3001",85.7022384411912,"05-06","low"
"3002",74.8992270928642,"05-06","low"
"3003",73.2664628147928,"05-06","low"
"3004",126.734571091011,"05-06","low"
"3005",72.5276129964453,"05-06","low"
"3006",89.0965965508236,"05-06","low"
"3007",87.9393535068015,"05-06","low"
"3008",87.0360364464608,"05-06","low"
"3009",109.828442309856,"05-06","low"
"3010",134.059004799033,"05-06","low"
"3011",112.272254723449,"05-06","low"
"3012",134.006539298897,"05-06","low"
"3013",151.992890584957,"05-06","low"
"3014",112.170701022551,"05-06","low"
"3015",122.566534725278,"05-06","low"
"3016",104.707355614134,"05-06","low"
"3017",77.9975598901849,"05-06","low"
"3018",95.2971787787754,"05-06","low"
"3019",111.556340876665,"05-06","low"
"3020",117.710902542611,"05-06","low"
"3021",143.662482002197,"05-06","low"
"3022",112.550486141155,"05-06","low"
"3023",132.61843130951,"05-06","low"
"3024",107.342684017956,"05-06","low"
"3025",111.348670978894,"05-06","low"
"3026",95.2274967999939,"05-06","low"
"3027",102.390268872888,"05-06","low"
"3028",73.8557888329053,"05-06","low"
"3029",88.438527129412,"05-06","low"
"3030",104.326327923814,"05-06","low"
"3031",140.150589830194,"05-06","low"
"3032",96.9884754060166,"05-06","low"
"3033",87.1726063387213,"05-06","low"
"3034",101.000752782868,"05-06","low"
"3035",69.9944320791244,"05-06","low"
"3036",125.358028436534,"05-06","low"
"3037",136.851442067362,"05-06","low"
"3038",131.253937461738,"05-06","low"
"3039",103.791339541681,"05-06","low"
"3040",120.735976757841,"05-06","low"
"3041",132.500147217642,"05-06","low"
"3042",93.1430389599472,"05-06","low"
"3043",83.190617156795,"05-06","low"
"3044",109.532326181439,"05-06","low"
"3045",73.0487998216387,"05-06","low"
"3046",101.102408895703,"05-06","low"
"3047",101.807651179054,"05-06","low"
"3048",106.332399712579,"05-06","low"
"3049",104.533986646337,"05-06","low"
"3050",106.249170437427,"05-06","low"
"3051",126.557233900099,"05-06","low"
"3052",97.8027539946874,"05-06","low"
"3053",74.4319829793166,"05-06","low"
"3054",104.040001213541,"05-06","low"
"3055",110.871335251595,"05-06","low"
"3056",88.2835431444948,"05-06","low"
"3057",107.461917684244,"05-06","low"
"3058",86.2656608176402,"05-06","low"
"3059",108.948698062872,"05-06","low"
"3060",89.634301154323,"05-06","low"
"3061",55.8387241820716,"05-06","low"
"3062",132.997039947649,"05-06","low"
"3063",97.7148844398773,"05-06","low"
"3064",74.7635230189611,"05-06","low"
"3065",97.8633816108687,"05-06","low"
"3066",101.052447968958,"05-06","low"
"3067",118.560860576898,"05-06","low"
"3068",56.4913115347439,"05-06","low"
"3069",148.305905761999,"05-06","low"
"3070",105.553892278555,"05-06","low"
"3071",67.5171337593545,"05-06","low"
"3072",95.8671979889328,"05-06","low"
"3073",118.056075247483,"05-06","low"
"3074",103.138069522103,"05-06","low"
"3075",90.8281459493054,"05-06","low"
"3076",54.2867652896643,"05-06","low"
"3077",127.659899559813,"05-06","low"
"3078",94.062343011015,"05-06","low"
"3079",95.8172223755887,"05-06","low"
"3080",79.250239511569,"05-06","low"
"3081",122.428333716239,"05-06","low"
"3082",125.949545537985,"05-06","low"
"3083",78.1151262874271,"05-06","low"
"3084",101.734010216873,"05-06","low"
"3085",132.70274689921,"05-06","low"
"3086",94.0643066453611,"05-06","low"
"3087",100.559119255714,"05-06","low"
"3088",103.292379452483,"05-06","low"
"3089",120.395093067916,"05-06","low"
"3090",100.365154238047,"05-06","low"
"3091",94.2723190632939,"05-06","low"
"3092",131.830227547333,"05-06","low"
"3093",106.552075651988,"05-06","low"
"3094",73.0760807181311,"05-06","low"
"3095",126.75583724066,"05-06","low"
"3096",99.1240413448269,"05-06","low"
"3097",89.3975536506439,"05-06","low"
"3098",120.830214588559,"05-06","low"
"3099",97.9038981490496,"05-06","low"
"3100",152.324820130185,"05-06","low"
"3101",92.3994461903031,"05-06","low"
"3102",87.5747882790241,"05-06","low"
"3103",83.9797802415075,"05-06","low"
"3104",144.121118347777,"05-06","low"
"3105",109.148553355379,"05-06","low"
"3106",96.6843546523597,"05-06","low"
"3107",90.859036427672,"05-06","low"
"3108",106.267999048148,"05-06","low"
"3109",70.8928431464514,"05-06","low"
"3110",127.437950577583,"05-06","low"
"3111",107.524500985555,"05-06","low"
"3112",115.433375767391,"05-06","low"
"3113",127.498739415532,"05-06","low"
"3114",115.391014597786,"05-06","low"
"3115",94.8275884030255,"05-06","low"
"3116",118.045144301929,"05-06","low"
"3117",101.068179100867,"05-06","low"
"3118",96.9226044916423,"05-06","low"
"3119",154.427598293907,"05-06","low"
"3120",132.411878721698,"05-06","low"
"3121",87.591599938337,"05-06","low"
"3122",117.397721680532,"05-06","low"
"3123",115.596368360634,"05-06","low"
"3124",131.600384158133,"05-06","low"
"3125",79.7572502091623,"05-06","low"
"3126",111.980924143227,"05-06","low"
"3127",146.702161102568,"05-06","low"
"3128",90.9792959886745,"05-06","low"
"3129",102.687130956243,"05-06","low"
"3130",106.670319096076,"05-06","low"
"3131",126.568289072235,"05-06","low"
"3132",118.380215824549,"05-06","low"
"3133",95.4372305263611,"05-06","low"
"3134",148.053858570136,"05-06","low"
"3135",91.3259052407322,"05-06","low"
"3136",106.3523426095,"05-06","low"
"3137",119.551110086102,"05-06","low"
"3138",89.1596256427133,"05-06","low"
"3139",105.502981367293,"05-06","low"
"3140",124.835709066657,"05-06","low"
"3141",103.737387325994,"05-06","low"
"3142",117.036739424864,"05-06","low"
"3143",77.3745105310842,"05-06","low"
"3144",108.760727032703,"05-06","low"
"3145",120.361324446101,"05-06","low"
"3146",111.127914585527,"05-06","low"
"3147",88.4613225811601,"05-06","low"
"3148",119.111277982643,"05-06","low"
"3149",71.8218868567909,"05-06","low"
"3150",120.615059243862,"05-06","low"
"3151",70.0936489602015,"05-06","low"
"3152",100.60487148392,"05-06","low"
"3153",78.9967712064198,"05-06","low"
"3154",93.7794239221902,"05-06","low"
"3155",132.217063473979,"05-06","low"
"3156",115.028725949096,"05-06","low"
"3157",143.816094938457,"05-06","low"
"3158",89.1139102947328,"05-06","low"
"3159",118.042148009257,"05-06","low"
"3160",66.9789670849264,"05-06","low"
"3161",97.574061147414,"05-06","low"
"3162",98.3638411749182,"05-06","low"
"3163",84.376536208731,"05-06","low"
"3164",79.5977801410373,"05-06","low"
"3165",100.947791113964,"05-06","low"
"3166",102.373743203895,"05-06","low"
"3167",85.8226702508656,"05-06","low"
"3168",100.281384449365,"05-06","low"
"3169",74.0677553942356,"05-06","low"
"3170",128.872134874161,"05-06","low"
"3171",104.768543986152,"05-06","low"
"3172",71.4546521173391,"05-06","low"
"3173",102.218756906844,"05-06","low"
"3174",188.57556133701,"05-06","low"
"3175",71.3193954634948,"05-06","low"
"3176",125.131713529411,"05-06","low"
"3177",114.256727689231,"05-06","low"
"3178",99.6613056513872,"05-06","low"
"3179",152.183038002911,"05-06","low"
"3180",86.2525136410713,"05-06","low"
"3181",105.283649759555,"05-06","low"
"3182",70.5514123816809,"05-06","low"
"3183",120.471549587021,"05-06","low"
"3184",78.4537729737995,"05-06","low"
"3185",75.7241547857243,"05-06","low"
"3186",111.711550250016,"05-06","low"
"3187",86.6378303594516,"05-06","low"
"3188",111.416357868033,"05-06","low"
"3189",69.6453641924587,"05-06","low"
"3190",93.6430090149267,"05-06","low"
"3191",109.706128043396,"05-06","low"
"3192",97.903954556367,"05-06","low"
"3193",111.639124877735,"05-06","low"
"3194",119.937611520608,"05-06","low"
"3195",117.059921172872,"05-06","low"
"3196",110.44971971594,"05-06","low"
"3197",112.482016608801,"05-06","low"
"3198",104.20352348197,"05-06","low"
"3199",128.654963626294,"05-06","low"
"3200",118.053482571512,"05-06","low"
"3201",91.5088558554333,"05-06","low"
"3202",116.923843678328,"05-06","low"
"3203",117.659427712566,"05-06","low"
"3204",96.5473662907555,"05-06","low"
"3205",103.421766966459,"05-06","low"
"3206",141.242680080377,"05-06","low"
"3207",139.172420882083,"05-06","low"
"3208",98.6417123719651,"05-06","low"
"3209",96.718103787746,"05-06","low"
"3210",111.826055640143,"05-06","low"
"3211",72.3266059594218,"05-06","low"
"3212",129.135847648154,"05-06","low"
"3213",147.557491073458,"05-06","low"
"3214",84.8109962208164,"05-06","low"
"3215",97.0891755179592,"05-06","low"
"3216",143.795616944509,"05-06","low"
"3217",76.1832679901318,"05-06","low"
"3218",72.1044786891883,"05-06","low"
"3219",87.5917212141428,"05-06","low"
"3220",97.3360600625811,"05-06","low"
"3221",98.6506134497326,"05-06","low"
"3222",45.5005426688054,"05-06","low"
"3223",110.738805599492,"05-06","low"
"3224",82.9421477110498,"05-06","low"
"3225",89.240574438165,"05-06","low"
"3226",83.404167121002,"05-06","low"
"3227",123.377395427182,"05-06","low"
"3228",70.7866846678265,"05-06","low"
"3229",103.43107963908,"05-06","low"
"3230",62.692064527893,"05-06","low"
"3231",120.242355613493,"05-06","low"
"3232",69.0458694265808,"05-06","low"
"3233",92.0409391335048,"05-06","low"
"3234",109.041040301459,"05-06","low"
"3235",97.1438955663537,"05-06","low"
"3236",73.2300753986317,"05-06","low"
"3237",94.3108828672564,"05-06","low"
"3238",92.0907503850727,"05-06","low"
"3239",103.491823370353,"05-06","low"
"3240",55.5666216792017,"05-06","low"
"3241",90.9067298960532,"05-06","low"
"3242",112.415419689737,"05-06","low"
"3243",87.1472527156393,"05-06","low"
"3244",110.174570284683,"05-06","low"
"3245",109.504914966559,"05-06","low"
"3246",86.4968073925911,"05-06","low"
"3247",121.73543880955,"05-06","low"
"3248",111.683574314094,"05-06","low"
"3249",120.035015641936,"05-06","low"
"3250",114.155572611816,"05-06","low"
"3251",95.8498655560518,"05-06","low"
"3252",111.906289491678,"05-06","low"
"3253",112.609194789908,"05-06","low"
"3254",81.5990148641919,"05-06","low"
"3255",114.709470919746,"05-06","low"
"3256",114.153580120911,"05-06","low"
"3257",75.175354861573,"05-06","low"
"3258",97.7012770596745,"05-06","low"
"3259",95.4526073048236,"05-06","low"
"3260",101.231987022159,"05-06","low"
"3261",68.2672807934386,"05-06","low"
"3262",120.117435568384,"05-06","low"
"3263",78.8194304322441,"05-06","low"
"3264",102.390434933294,"05-06","low"
"3265",106.750254701738,"05-06","low"
"3266",97.5755901758022,"05-06","low"
"3267",125.116561138916,"05-06","low"
"3268",107.775771284999,"05-06","low"
"3269",73.1231222907585,"05-06","low"
"3270",103.651479896656,"05-06","low"
"3271",94.2326959062444,"05-06","low"
"3272",127.455320729966,"05-06","low"
"3273",89.4579372479134,"05-06","low"
"3274",105.551999187642,"05-06","low"
"3275",134.256065179871,"05-06","low"
"3276",64.6305071047132,"05-06","low"
"3277",75.5805236045963,"05-06","low"
"3278",103.824193848581,"05-06","low"
"3279",122.046658230169,"05-06","low"
"3280",103.188547739418,"05-06","low"
"3281",89.9240056448249,"05-06","low"
"3282",90.4913930655928,"05-06","low"
"3283",113.428680876082,"05-06","low"
"3284",121.826003701016,"05-06","low"
"3285",99.2516510209834,"05-06","low"
"3286",97.6888668954551,"05-06","low"
"3287",125.401202097356,"05-06","low"
"3288",87.0493338482194,"05-06","low"
"3289",122.068980701259,"05-06","low"
"3290",67.3497631597811,"05-06","low"
"3291",116.309795922517,"05-06","low"
"3292",64.0924485571402,"05-06","low"
"3293",88.5189877629565,"05-06","low"
"3294",141.795225230466,"05-06","low"
"3295",96.7792381245912,"05-06","low"
"3296",136.40452600972,"05-06","low"
"3297",81.5508659464562,"05-06","low"
"3298",127.440068743716,"05-06","low"
"3299",120.955721521454,"05-06","low"
"3300",69.3806931006179,"05-06","low"
"3301",97.0519011223514,"05-06","low"
"3302",119.643150021946,"05-06","low"
"3303",125.171074288813,"05-06","low"
"3304",80.0530679408865,"05-06","low"
"3305",90.9966242677145,"05-06","low"
"3306",134.069311550096,"05-06","low"
"3307",84.5884541524921,"05-06","low"
"3308",94.5422725332841,"05-06","low"
"3309",148.614272112073,"05-06","low"
"3310",132.917990774103,"05-06","low"
"3311",92.7546542749727,"05-06","low"
"3312",104.465397171902,"05-06","low"
"3313",141.662894529594,"05-06","low"
"3314",87.8431332929485,"05-06","low"
"3315",60.5851115542734,"05-06","low"
"3316",102.165333718613,"05-06","low"
"3317",78.9768979309575,"05-06","low"
"3318",42.7806759350976,"05-06","low"
"3319",102.31854228064,"05-06","low"
"3320",130.720274476819,"05-06","low"
"3321",109.323873305112,"05-06","low"
"3322",72.5555321889563,"05-06","low"
"3323",74.2000349016657,"05-06","low"
"3324",119.133009846211,"05-06","low"
"3325",72.8517388815161,"05-06","low"
"3326",97.0290901540725,"05-06","low"
"3327",69.8129514602352,"05-06","low"
"3328",100.231159953351,"05-06","low"
"3329",84.5394581702524,"05-06","low"
"3330",100.024100557368,"05-06","low"
"3331",115.523276510169,"05-06","low"
"3332",120.399940363253,"05-06","low"
"3333",80.3221207158491,"05-06","low"
"3334",105.880451201392,"05-06","low"
"3335",121.497947328597,"05-06","low"
"3336",123.002012046011,"05-06","low"
"3337",112.230542626174,"05-06","low"
"3338",130.887342108283,"05-06","low"
"3339",145.188954182218,"05-06","low"
"3340",84.3525826421809,"05-06","low"
"3341",118.429134185207,"05-06","low"
"3342",113.591001869507,"05-06","low"
"3343",127.983461333398,"05-06","low"
"3344",113.601539612532,"05-06","low"
"3345",65.1398483036938,"05-06","low"
"3346",101.426934091945,"05-06","low"
"3347",114.091822388899,"05-06","low"
"3348",89.7530934960749,"05-06","low"
"3349",66.1827121501148,"05-06","low"
"3350",115.157199188838,"05-06","low"
"3351",111.724137597446,"05-06","low"
"3352",102.709499587453,"05-06","low"
"3353",81.9123796491089,"05-06","low"
"3354",114.055616997941,"05-06","low"
"3355",128.033055888642,"05-06","low"
"3356",68.9792824865549,"05-06","low"
"3357",94.2208457089661,"05-06","low"
"3358",93.4180839593616,"05-06","low"
"3359",96.518859452599,"05-06","low"
"3360",123.7386138065,"05-06","low"
"3361",122.17671385684,"05-06","low"
"3362",90.8183917726902,"05-06","low"
"3363",97.4242228629031,"05-06","low"
"3364",133.131879036809,"05-06","low"
"3365",98.3378588301326,"05-06","low"
"3366",115.785551284172,"05-06","low"
"3367",105.888209922143,"05-06","low"
"3368",113.351634598621,"05-06","low"
"3369",129.012026794037,"05-06","low"
"3370",121.502232228022,"05-06","low"
"3371",107.808222130579,"05-06","low"
"3372",50.8372977391134,"05-06","low"
"3373",145.468110891005,"05-06","low"
"3374",92.2030736211591,"05-06","low"
"3375",99.4058696257404,"05-06","low"
"3376",125.422325374981,"05-06","low"
"3377",118.461962335796,"05-06","low"
"3378",90.8359102664039,"05-06","low"
"3379",166.808666751155,"05-06","low"
"3380",100.154662680097,"05-06","low"
"3381",98.547835920457,"05-06","low"
"3382",78.7367294424879,"05-06","low"
"3383",130.155827561821,"05-06","low"
"3384",54.9700864249528,"05-06","low"
"3385",81.2348181018015,"05-06","low"
"3386",121.346791549696,"05-06","low"
"3387",68.8905260459128,"05-06","low"
"3388",137.281478598474,"05-06","low"
"3389",161.031094379044,"05-06","low"
"3390",114.280133289673,"05-06","low"
"3391",115.217897416948,"05-06","low"
"3392",108.540269640215,"05-06","low"
"3393",137.456817380832,"05-06","low"
"3394",91.931744030341,"05-06","low"
"3395",101.580430443939,"05-06","low"
"3396",92.0320834703077,"05-06","low"
"3397",89.6769658822499,"05-06","low"
"3398",148.257516740402,"05-06","low"
"3399",127.229485465229,"05-06","low"
"3400",65.9511021587518,"05-06","low"
"3401",109.264428942995,"05-06","low"
"3402",109.86340822096,"05-06","low"
"3403",66.3442661106568,"05-06","low"
"3404",88.5648694458007,"05-06","low"
"3405",96.4187752940551,"05-06","low"
"3406",80.3046949770881,"05-06","low"
"3407",113.693314736247,"05-06","low"
"3408",94.310100726862,"05-06","low"
"3409",132.996869606215,"05-06","low"
"3410",114.504638621805,"05-06","low"
"3411",73.0811588990579,"05-06","low"
"3412",122.123138144959,"05-06","low"
"3413",118.370710054371,"05-06","low"
"3414",72.9382957444338,"05-06","low"
"3415",97.9420823784272,"05-06","low"
"3416",126.201744314025,"05-06","low"
"3417",84.2962491676943,"05-06","low"
"3418",123.251448516752,"05-06","low"
"3419",107.99676162923,"05-06","low"
"3420",125.412587712916,"05-06","low"
"3421",115.617975044911,"05-06","low"
"3422",99.5679534287574,"05-06","low"
"3423",110.137085734065,"05-06","low"
"3424",97.3381093547051,"05-06","low"
"3425",65.3059213418566,"05-06","low"
"3426",80.4455656318921,"05-06","low"
"3427",125.844804919,"05-06","low"
"3428",93.1508931077844,"05-06","low"
"3429",108.684470542858,"05-06","low"
"3430",114.718544531918,"05-06","low"
"3431",124.102777640067,"05-06","low"
"3432",119.460718722324,"05-06","low"
"3433",100.347542045878,"05-06","low"
"3434",78.7928080626031,"05-06","low"
"3435",116.716091249343,"05-06","low"
"3436",97.3264415649653,"05-06","low"
"3437",123.162967369308,"05-06","low"
"3438",64.5535525392946,"05-06","low"
"3439",131.931441826299,"05-06","low"
"3440",76.0004128277572,"05-06","low"
"3441",57.130176946944,"05-06","low"
"3442",81.8925709614834,"05-06","low"
"3443",125.923228043273,"05-06","low"
"3444",69.9859418896149,"05-06","low"
"3445",80.3846429362894,"05-06","low"
"3446",107.097321275342,"05-06","low"
"3447",116.039731942558,"05-06","low"
"3448",90.0706509887908,"05-06","low"
"3449",76.3657956622006,"05-06","low"
"3450",98.60233331605,"05-06","low"
"3451",114.206874048754,"05-06","low"
"3452",100.236988917248,"05-06","low"
"3453",93.3542747925925,"05-06","low"
"3454",60.5310309300952,"05-06","low"
"3455",119.174440120379,"05-06","low"
"3456",139.660312125913,"05-06","low"
"3457",101.788758391803,"05-06","low"
"3458",92.103052222642,"05-06","low"
"3459",139.269331704523,"05-06","low"
"3460",81.7790994005642,"05-06","low"
"3461",133.358479034763,"05-06","low"
"3462",86.2749577504452,"05-06","low"
"3463",126.043938414445,"05-06","low"
"3464",104.762912824959,"05-06","low"
"3465",92.8939842470026,"05-06","low"
"3466",97.0921764850139,"05-06","low"
"3467",52.8093882858691,"05-06","low"
"3468",113.936436693321,"05-06","low"
"3469",108.12297448704,"05-06","low"
"3470",98.964555075256,"05-06","low"
"3471",94.1840087378392,"05-06","low"
"3472",64.5684200500869,"05-06","low"
"3473",112.948190534302,"05-06","low"
"3474",118.92215159015,"05-06","low"
"3475",94.6773782484453,"05-06","low"
"3476",116.209565052517,"05-06","low"
"3477",93.421253327819,"05-06","low"
"3478",100.55311336721,"05-06","low"
"3479",125.919155560796,"05-06","low"
"3480",112.057731714555,"05-06","low"
"3481",111.47149253563,"05-06","low"
"3482",102.003897131311,"05-06","low"
"3483",111.721213393744,"05-06","low"
"3484",98.7064334664628,"05-06","low"
"3485",103.771527834826,"05-06","low"
"3486",79.6326407194289,"05-06","low"
"3487",115.882336751288,"05-06","low"
"3488",52.0355258111032,"05-06","low"
"3489",63.824725540136,"05-06","low"
"3490",95.1039533949366,"05-06","low"
"3491",107.981997624748,"05-06","low"
"3492",78.6021211557706,"05-06","low"
"3493",108.709995256399,"05-06","low"
"3494",116.779040738484,"05-06","low"
"3495",105.070389793455,"05-06","low"
"3496",113.209459944214,"05-06","low"
"3497",120.160169737062,"05-06","low"
"3498",119.562663737906,"05-06","low"
"3499",124.074495576212,"05-06","low"
"3500",119.06973448913,"05-06","low"
"3501",100.054428437179,"07-08","low"
"3502",67.4546014574615,"07-08","low"
"3503",98.9971283023874,"07-08","low"
"3504",74.3772500199805,"07-08","low"
"3505",110.591874765259,"07-08","low"
"3506",93.8351464586449,"07-08","low"
"3507",99.9168966015052,"07-08","low"
"3508",81.8753882346193,"07-08","low"
"3509",66.6022877116097,"07-08","low"
"3510",109.386437169732,"07-08","low"
"3511",119.453359968607,"07-08","low"
"3512",92.0918154205106,"07-08","low"
"3513",94.5556287290828,"07-08","low"
"3514",120.70688440103,"07-08","low"
"3515",120.5092002147,"07-08","low"
"3516",95.2757249563775,"07-08","low"
"3517",107.639669216405,"07-08","low"
"3518",91.5977817702557,"07-08","low"
"3519",83.8287598821625,"07-08","low"
"3520",100.664403451443,"07-08","low"
"3521",109.135439692164,"07-08","low"
"3522",84.5704694089013,"07-08","low"
"3523",91.0380096886313,"07-08","low"
"3524",86.0448782355891,"07-08","low"
"3525",89.0954635481244,"07-08","low"
"3526",101.606463119205,"07-08","low"
"3527",78.5929099806906,"07-08","low"
"3528",98.6537795764617,"07-08","low"
"3529",107.520894460132,"07-08","low"
"3530",111.502659125271,"07-08","low"
"3531",68.8982364065283,"07-08","low"
"3532",44.2779237979328,"07-08","low"
"3533",94.0859547974928,"07-08","low"
"3534",106.134666076086,"07-08","low"
"3535",90.5275841819685,"07-08","low"
"3536",132.535160145166,"07-08","low"
"3537",114.544000011755,"07-08","low"
"3538",116.797763107027,"07-08","low"
"3539",97.9191788374016,"07-08","low"
"3540",81.480405731861,"07-08","low"
"3541",134.335914681815,"07-08","low"
"3542",119.085434751955,"07-08","low"
"3543",70.111648982616,"07-08","low"
"3544",103.291240268277,"07-08","low"
"3545",73.3081598581817,"07-08","low"
"3546",96.132603046089,"07-08","low"
"3547",109.602992635634,"07-08","low"
"3548",81.7091144834338,"07-08","low"
"3549",75.1329168722521,"07-08","low"
"3550",118.175504312785,"07-08","low"
"3551",96.4513255920433,"07-08","low"
"3552",77.8612160974584,"07-08","low"
"3553",65.967959499227,"07-08","low"
"3554",107.116188072113,"07-08","low"
"3555",118.081779429694,"07-08","low"
"3556",109.630010967085,"07-08","low"
"3557",117.60542143742,"07-08","low"
"3558",98.2314651523815,"07-08","low"
"3559",114.192237102428,"07-08","low"
"3560",132.007146516597,"07-08","low"
"3561",108.478110297763,"07-08","low"
"3562",79.8086953584187,"07-08","low"
"3563",104.621669987685,"07-08","low"
"3564",76.5276745763093,"07-08","low"
"3565",141.781989716109,"07-08","low"
"3566",114.298768080727,"07-08","low"
"3567",111.462903217072,"07-08","low"
"3568",112.948321793269,"07-08","low"
"3569",90.156810098846,"07-08","low"
"3570",115.825350455046,"07-08","low"
"3571",132.110262078706,"07-08","low"
"3572",80.8325844187286,"07-08","low"
"3573",106.256414689106,"07-08","low"
"3574",77.1905027344445,"07-08","low"
"3575",67.9032000915309,"07-08","low"
"3576",136.664022339515,"07-08","low"
"3577",120.350358629421,"07-08","low"
"3578",62.8028447028189,"07-08","low"
"3579",120.798838009235,"07-08","low"
"3580",133.381985830863,"07-08","low"
"3581",129.799988682976,"07-08","low"
"3582",92.1610283460164,"07-08","low"
"3583",89.8368751308154,"07-08","low"
"3584",135.356546337753,"07-08","low"
"3585",115.484529073405,"07-08","low"
"3586",75.6269793891111,"07-08","low"
"3587",82.5187697099165,"07-08","low"
"3588",157.765067485939,"07-08","low"
"3589",134.672657820696,"07-08","low"
"3590",98.7232493965231,"07-08","low"
"3591",87.2715738665133,"07-08","low"
"3592",106.381366050407,"07-08","low"
"3593",75.5035032883656,"07-08","low"
"3594",101.571972952698,"07-08","low"
"3595",111.173272547529,"07-08","low"
"3596",110.251833106235,"07-08","low"
"3597",137.421432410284,"07-08","low"
"3598",109.646803295503,"07-08","low"
"3599",68.430124261691,"07-08","low"
"3600",91.4219698087714,"07-08","low"
"3601",125.118860647119,"07-08","low"
"3602",83.8201687749945,"07-08","low"
"3603",102.770546501127,"07-08","low"
"3604",81.8979223266882,"07-08","low"
"3605",76.9241478873525,"07-08","low"
"3606",116.878290500362,"07-08","low"
"3607",82.2002810370736,"07-08","low"
"3608",87.300571185706,"07-08","low"
"3609",110.771673867406,"07-08","low"
"3610",80.669561105918,"07-08","low"
"3611",109.353292402052,"07-08","low"
"3612",101.893066573035,"07-08","low"
"3613",109.631540624994,"07-08","low"
"3614",98.1818149327757,"07-08","low"
"3615",108.68412483542,"07-08","low"
"3616",88.4974309704287,"07-08","low"
"3617",101.980703910414,"07-08","low"
"3618",122.10563333162,"07-08","low"
"3619",81.6175860181631,"07-08","low"
"3620",77.0591713247509,"07-08","low"
"3621",80.129401547149,"07-08","low"
"3622",150.049825171283,"07-08","low"
"3623",113.716024528075,"07-08","low"
"3624",63.0369227671795,"07-08","low"
"3625",119.137390657349,"07-08","low"
"3626",155.621574673558,"07-08","low"
"3627",152.531243626736,"07-08","low"
"3628",108.582321404848,"07-08","low"
"3629",94.1662690229302,"07-08","low"
"3630",140.41345494674,"07-08","low"
"3631",99.1710802339446,"07-08","low"
"3632",77.2035685113056,"07-08","low"
"3633",125.428633796376,"07-08","low"
"3634",91.2768362329947,"07-08","low"
"3635",111.983050039348,"07-08","low"
"3636",112.781401949708,"07-08","low"
"3637",89.0568816306018,"07-08","low"
"3638",63.822429961681,"07-08","low"
"3639",77.9108469790934,"07-08","low"
"3640",103.734980225762,"07-08","low"
"3641",139.21998490696,"07-08","low"
"3642",114.836083556834,"07-08","low"
"3643",96.7026246020389,"07-08","low"
"3644",140.677913586951,"07-08","low"
"3645",121.69607385295,"07-08","low"
"3646",91.9652687166545,"07-08","low"
"3647",114.627544113704,"07-08","low"
"3648",77.3306125924264,"07-08","low"
"3649",63.4379076500314,"07-08","low"
"3650",87.9714647145373,"07-08","low"
"3651",110.993554518786,"07-08","low"
"3652",110.485581279624,"07-08","low"
"3653",104.679057025068,"07-08","low"
"3654",109.828425767655,"07-08","low"
